objectid,pid,title,archival_call_number,archival_collection,finding_aid_ark,contributing_institution,contributing_institution_valueURI,creator,personal_creator_valueURI,description,language,subject,topical_subject_fast_valueURI,location,geographic_subject_fast_valueURI,event_subject,event_subject_valueURI,extent,dcmi_type_valueURI,aat_genre,aat_genre_valueURI,dcmi_type,type_of_resource,imt_type,rights_management,rights_management_valueURI,date_original,ark,local_id,file_name_tif,date_modified,digital_collection,digital_collection_ark,image_manipulation,file_size,resolution,colorspace,bits_per_sample,samples_per_pixel,height,digital_origin,filename,identifier,format,display_template,object_location,image_small,image_thumb,image_alt_text,sensitive
lippisch_016,Lippisch_15,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Delta I--30 HP Bristol--Hermann Kohl--RRG.,zxx,"Aeronautics;Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,14.6x15.9 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1931,https://n2t.net/ark:/87292/w9ng1d,Lippisch_15,0243_Lippisch_DW_13-10-55.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,586121 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_13-10-55.jpg,0243_lippisch_dw_13-10-55,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_13-10-55.jpg,/objects/smalls/0243_lippisch_dw_13-10-55_sm.jpg,/objects/thumbs/0243_lippisch_dw_13-10-55_th.jpg,,
lippisch_017,Lippisch_16,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Delta III Model.,zxx,"Aeronautics;Airplanes--Models;Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803299;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,8.3x11.4 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9hr8k,Lippisch_16,0243_Lippisch_DW_13-11-03.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,832888 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_13-11-03.jpg,0243_lippisch_dw_13-11-03,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_13-11-03.jpg,/objects/smalls/0243_lippisch_dw_13-11-03_sm.jpg,/objects/thumbs/0243_lippisch_dw_13-11-03_th.jpg,,
lippisch_018,Lippisch_17,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Delta III Model.,zxx,"Aeronautics;Airplanes--Models;Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803299;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,8.3x11.4 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9cz4w,Lippisch_17,0243_Lippisch_DW_13-11-04.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,723223 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_13-11-04.jpg,0243_lippisch_dw_13-11-04,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_13-11-04.jpg,/objects/smalls/0243_lippisch_dw_13-11-04_sm.jpg,/objects/thumbs/0243_lippisch_dw_13-11-04_th.jpg,,
lippisch_019,Lippisch_18,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Delta IV (?) Model.,zxx,"Aeronautics;Airplanes--Models;Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803299;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,8.3x11.4 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w98842,Lippisch_18,0243_Lippisch_DW_13-13-03a.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,787506 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_13-13-03a.jpg,0243_lippisch_dw_13-13-03a,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_13-13-03a.jpg,/objects/smalls/0243_lippisch_dw_13-13-03a_sm.jpg,/objects/thumbs/0243_lippisch_dw_13-13-03a_th.jpg,,
lippisch_020,Lippisch_19,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,"Delta II, RRG.",zxx,"Aeronautics;Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798293;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,11.4x8.9 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w94g0c,Lippisch_19,0243_Lippisch_DW_14-22-17.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,766852 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_14-22-17.jpg,0243_lippisch_dw_14-22-17,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_14-22-17.jpg,/objects/smalls/0243_lippisch_dw_14-22-17_sm.jpg,/objects/thumbs/0243_lippisch_dw_14-22-17_th.jpg,,
lippisch_021,Lippisch_20,Collins-Delta Models,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Draft technical design of Delta wing.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting;Rockwell Collins (Firm)",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810;http://id.worldcat.org/fast/1916560,,,,,104x76 cm,http://purl.org/dc/dcmitype/Image,design drawings,http://vocab.getty.edu/aat/300069413,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1950/1953,https://n2t.net/ark:/87292/w90r99,Lippisch_20,0243_Lippisch_DWOversized_01.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,7071635 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2600,reformatted digital,0243_lippisch_dwoversized_01.jpg,0243_lippisch_dwoversized_01,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_01.jpg,/objects/smalls/0243_lippisch_dwoversized_01_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_01_th.jpg,,
lippisch_022,Lippisch_21,Collins-Delta Models,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Assembly drawing for Shaft-Stub 2 Dimensional Wing.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting;Rockwell Collins (Firm)",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810;http://id.worldcat.org/fast/1916560,,,,,28x23 cm,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1950/1953,https://n2t.net/ark:/87292/w9vz5m,Lippisch_21,0243_Lippisch_DWOversized_02.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,2337949 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2583,reformatted digital,0243_lippisch_dwoversized_02.jpg,0243_lippisch_dwoversized_02,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_02.jpg,/objects/smalls/0243_lippisch_dwoversized_02_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_02_th.jpg,,
lippisch_023,Lippisch_22,Collins-Delta Models,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,"Assembly drawing for Plate-Stub Shaft Anchor, 2 Dimensional Wing.",zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting;Rockwell Collins (Firm)",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810;http://id.worldcat.org/fast/1916560,,,,,86x56 cm,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1950/1953,https://n2t.net/ark:/87292/w9r84d,Lippisch_22,0243_Lippisch_DWOversized_03.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,2317510 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2546,reformatted digital,0243_lippisch_dwoversized_03.jpg,0243_lippisch_dwoversized_03,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_03.jpg,/objects/smalls/0243_lippisch_dwoversized_03_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_03_th.jpg,,
lippisch_024,Lippisch_23,Transcontinental bomber,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Transcontinental bomber conceptual drawing.,zxx,"Airplanes--Design and construction;Drawing;Airplanes, Military",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/897725;http://id.worldcat.org/fast/803587,,,,,35.6x43.2 cm,http://purl.org/dc/dcmitype/Image,design drawings,http://vocab.getty.edu/aat/300069413,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1950,https://n2t.net/ark:/87292/w9mg0q,Lippisch_23,0243_Lippisch_CDOversized_16.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,2553490 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,1900,reformatted digital,0243_lippisch_cdoversized_16.jpg,0243_lippisch_cdoversized_16,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_cdoversized_16.jpg,/objects/smalls/0243_lippisch_cdoversized_16_sm.jpg,/objects/thumbs/0243_lippisch_cdoversized_16_th.jpg,,
lippisch_025,Lippisch_24,Collins-Delta Models,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,"Assembly drawing for 2 Dimensional Wing-NACA 63-012, 20 in. Chord.",zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting;Rockwell Collins (Firm)",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810;http://id.worldcat.org/fast/1916560,,,,,86x56 cm,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1950/1953,https://n2t.net/ark:/87292/w9gr9n,Lippisch_24,0243_Lippisch_DWOversized_04.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,2344695 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2555,reformatted digital,0243_lippisch_dwoversized_04.jpg,0243_lippisch_dwoversized_04,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_04.jpg,/objects/smalls/0243_lippisch_dwoversized_04_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_04_th.jpg,,
lippisch_026,Lippisch_25,Collins-Delta Models,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Assembly drawing for Swept Wing Model.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting;Rockwell Collins (Firm)",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810;http://id.worldcat.org/fast/1916560,,,,,61x46 cm,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1950/1953,https://n2t.net/ark:/87292/w9bz6b,Lippisch_25,0243_Lippisch_DWOversized_05.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,2482373 Bytes,2400 Pixels Per Inch,RGB,8 Bits Per Sample,3 Samples Per Pixel,2552,reformatted digital,0243_lippisch_dwoversized_05.jpg,0243_lippisch_dwoversized_05,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dwoversized_05.jpg,/objects/smalls/0243_lippisch_dwoversized_05_sm.jpg,/objects/thumbs/0243_lippisch_dwoversized_05_th.jpg,,
